datetime;Cycle;Phase;Position;c1;c2;c3
11/05/2023 18:08;1;2;A;98;0;0
11/05/2023 18:08;1;2;A;98;0;0
11/05/2023 18:08;1;2;A;98;0;0
11/05/2023 18:08;1;2;A;99;0;0
11/05/2023 18:08;1;2;A;99;0;0
11/05/2023 18:08;1;2;A;99;0;0
11/05/2023 18:08;1;2;A;99;0;0
11/05/2023 18:08;1;2;A;99;0;0
11/05/2023 18:08;1;2;A;99;0;0
11/05/2023 18:08;1;2;A;98;0;0
11/05/2023 18:08;1;2;A;98;0;0
11/05/2023 18:08;1;2;A;99;0;0
11/05/2023 18:09;1;2;A;99;0;0
11/05/2023 18:09;1;2;A;98;0;0
11/05/2023 18:09;1;2;A;98;0;0
11/05/2023 18:09;1;2;A;99;0;0
11/05/2023 18:09;1;2;M5;99;0;0
11/05/2023 18:09;1;2;M5;99;0;0
11/05/2023 18:09;1;2;A;99;0;0
11/05/2023 18:09;1;2;A;99;0;0
11/05/2023 18:09;1;2;A;99;0;0
11/05/2023 18:09;1;2;A;99;0;0
11/05/2023 18:09;1;2;A;99;0;0
11/05/2023 18:09;1;2;A;99;0;0
11/05/2023 18:10;1;2;A;99;0;0
11/05/2023 18:10;1;2;A;99;0;0
11/05/2023 18:10;1;2;A;99;0;0
11/05/2023 18:10;1;2;A;99;0;0
11/05/2023 18:10;1;2;A;99;0;0
11/05/2023 18:10;1;2;A;99;0;0
11/05/2023 18:10;1;2;A;100;0;0
11/05/2023 18:10;1;2;A;100;0;0
11/05/2023 18:10;1;2;A;99;0;0
11/05/2023 18:10;1;2;A;99;0;0
11/05/2023 18:10;1;2;A;99;0;0
11/05/2023 18:10;1;2;A;99;0;0
11/05/2023 18:11;1;2;A;98;0;0
11/05/2023 18:11;1;2;A;98;0;0
11/05/2023 18:11;1;2;A;98;0;0
11/05/2023 18:11;1;2;A;98;0;0
11/05/2023 18:11;1;2;A;98;0;0
11/05/2023 18:11;1;2;A;98;0;0
11/05/2023 18:11;1;2;A;98;0;0
11/05/2023 18:11;1;2;A;99;0;0
11/05/2023 18:11;1;2;A;99;0;0
11/05/2023 18:11;1;2;A;99;0;0
11/05/2023 18:11;1;2;A;99;0;0
11/05/2023 18:11;1;2;A;99;0;0
11/05/2023 18:12;1;2;A;99;0;0
11/05/2023 18:12;1;2;A;99;0;0
11/05/2023 18:12;1;2;A;99;0;0
11/05/2023 18:12;1;2;A;99;0;0
11/05/2023 18:12;1;2;A;99;0;0
11/05/2023 18:12;1;2;A;99;0;0
11/05/2023 18:12;1;2;A;99;0;0
11/05/2023 18:12;1;2;A;99;0;0
11/05/2023 18:12;1;2;A;99;0;0
11/05/2023 18:12;1;2;A;99;0;0
11/05/2023 18:12;1;2;A;99;0;0
11/05/2023 18:12;1;2;A;99;0;0
11/05/2023 18:13;1;2;A;99;0;0
11/05/2023 18:13;1;2;A;99;0;0
11/05/2023 18:13;1;2;A;99;0;0
11/05/2023 18:13;1;2;A;99;0;0
11/05/2023 18:13;1;2;A;99;0;0
11/05/2023 18:13;1;2;A;99;0;0
11/05/2023 18:13;1;2;A;99;0;0
11/05/2023 18:13;1;2;A;99;0;0
11/05/2023 18:13;1;2;A;99;0;0
11/05/2023 18:13;1;2;A;99;0;0
11/05/2023 18:13;1;2;A;99;0;0
11/05/2023 18:13;1;2;A;99;0;0
11/05/2023 18:14;1;2;A;99;0;0
11/05/2023 18:14;1;2;A;99;0;0
11/05/2023 18:14;1;2;A;99;0;0
11/05/2023 18:14;1;2;A;99;0;0
11/05/2023 18:14;1;2;A;98;0;0
11/05/2023 18:14;1;2;A;98;0;0
11/05/2023 18:14;1;2;A;98;0;0
11/05/2023 18:14;1;2;A;98;0;0
11/05/2023 18:14;1;2;A;98;0;0
11/05/2023 18:14;1;2;A;98;0;0
11/05/2023 18:14;1;2;A;98;0;0
11/05/2023 18:14;1;2;A;98;0;0
11/05/2023 18:15;1;2;A;98;0;0
11/05/2023 18:15;1;2;A;98;0;0
11/05/2023 18:15;1;2;A;98;0;0
11/05/2023 18:15;1;2;A;98;0;0
11/05/2023 18:15;1;2;A;98;0;0
11/05/2023 18:15;1;2;A;98;0;0
11/05/2023 18:15;1;3;S;98;0;0
11/05/2023 18:15;1;3;S;98;0;0
11/05/2023 18:15;1;3;S;98;0;0
11/05/2023 18:15;1;3;S;99;0;0
11/05/2023 18:15;1;3;S;99;0;0
11/05/2023 18:15;1;3;S;69;0;0
11/05/2023 18:16;1;3;S;69;0;0
11/05/2023 18:16;1;3;S;39;0;0
11/05/2023 18:16;1;3;S;39;0;0
11/05/2023 18:16;1;3;S;10;0;0
11/05/2023 18:16;1;3;S;10;0;0
11/05/2023 18:16;1;3;S;0;0;0
11/05/2023 18:16;1;3;S;0;0;0
11/05/2023 18:16;1;3;S;0;0;0
11/05/2023 18:16;1;3;S;0;0;0
11/05/2023 18:16;1;3;S;0;0;0
11/05/2023 18:16;1;3;S;0;0;0
11/05/2023 18:16;1;3;S;0;0;0
11/05/2023 18:17;1;3;S;0;0;0
11/05/2023 18:17;1;3;S;0;0;0
11/05/2023 18:17;1;3;S;0;0;0
11/05/2023 18:17;1;3;S;0;0;0
11/05/2023 18:17;1;3;S;0;0;0
11/05/2023 18:17;1;3;S;0;0;0
11/05/2023 18:17;1;3;S;0;0;0
11/05/2023 18:17;1;3;S;0;0;0
11/05/2023 18:17;1;3;S;0;0;0
11/05/2023 18:17;1;3;S;0;0;0
11/05/2023 18:17;1;3;S;0;0;0
11/05/2023 18:17;1;3;S;0;0;0
11/05/2023 18:18;1;3;S;0;0;0
11/05/2023 18:18;1;3;S;0;0;0
11/05/2023 18:18;1;3;S;0;0;0
11/05/2023 18:18;1;3;S;0;0;0
11/05/2023 18:18;1;3;S;0;0;0
11/05/2023 18:18;1;3;S;0;0;0
11/05/2023 18:18;1;3;S;0;0;0
11/05/2023 18:18;1;3;S;0;0;0
11/05/2023 18:18;1;3;S;0;0;0
11/05/2023 18:18;1;3;S;0;0;0
11/05/2023 18:18;1;3;S;0;0;0
11/05/2023 18:18;1;3;S;0;0;0
11/05/2023 18:19;1;3;S;0;0;0
11/05/2023 18:19;1;3;S;0;0;0
11/05/2023 18:19;1;3;S;0;0;0
11/05/2023 18:19;1;3;S;0;0;0
11/05/2023 18:19;1;3;S;0;0;0
11/05/2023 18:19;1;3;S;0;0;0
11/05/2023 18:19;1;3;S;0;0;0
11/05/2023 18:19;1;3;S;0;0;0
11/05/2023 18:19;1;3;S;0;0;0
11/05/2023 18:19;1;3;S;0;0;0
11/05/2023 18:19;1;3;S;0;0;0
11/05/2023 18:19;1;3;S;0;0;0
11/05/2023 18:20;1;3;S;0;0;0
11/05/2023 18:20;1;3;S;0;0;0
11/05/2023 18:20;1;3;S;0;0;0
11/05/2023 18:20;1;3;S;0;0;0
11/05/2023 18:20;1;3;S;0;0;0
11/05/2023 18:20;1;3;S;0;0;0
11/05/2023 18:20;1;3;S;0;0;0
11/05/2023 18:20;1;3;S;0;0;0
11/05/2023 18:20;1;3;S;0;0;0
11/05/2023 18:20;1;3;S;0;0;0
11/05/2023 18:20;1;3;S;0;0;0
11/05/2023 18:20;1;3;S;0;0;0
11/05/2023 18:21;1;3;S;0;0;0
11/05/2023 18:21;1;3;S;0;0;0
11/05/2023 18:21;1;3;S;0;0;0
11/05/2023 18:21;1;3;S;0;0;0
11/05/2023 18:21;1;3;S;1;0;0
11/05/2023 18:21;1;3;S;1;0;0
11/05/2023 18:21;1;3;S;1;0;0
11/05/2023 18:21;1;3;S;1;0;0
11/05/2023 18:21;1;3;S;0;0;0
11/05/2023 18:21;1;3;S;0;0;0
11/05/2023 18:21;1;3;S;0;0;0
11/05/2023 18:21;1;3;S;0;0;0
11/05/2023 18:22;1;3;S;0;0;0
11/05/2023 18:22;1;3;S;0;0;0
11/05/2023 18:22;1;3;S;0;0;0
11/05/2023 18:22;1;3;S;0;0;0
11/05/2023 18:22;1;3;S;0;0;0
11/05/2023 18:22;1;3;S;0;0;0
11/05/2023 18:22;1;3;S;0;0;0
11/05/2023 18:22;1;3;S;0;0;0
11/05/2023 18:22;1;3;S;0;0;0
11/05/2023 18:22;1;3;S;0;0;0
11/05/2023 18:22;1;3;S;0;0;0
11/05/2023 18:22;1;3;S;0;0;0
11/05/2023 18:23;1;3;S;0;0;0
11/05/2023 18:23;1;3;S;0;0;0
11/05/2023 18:23;1;3;S;0;0;0
11/05/2023 18:23;1;3;S;1;0;0
11/05/2023 18:23;1;3;S;1;0;0
11/05/2023 18:23;1;3;S;0;0;0
11/05/2023 18:23;1;3;S;0;0;0
11/05/2023 18:23;1;3;S;0;0;0
11/05/2023 18:23;1;3;S;0;0;0
11/05/2023 18:23;1;3;S;0;0;0
11/05/2023 18:23;1;3;S;0;0;0
11/05/2023 18:23;1;3;S;0;0;0
11/05/2023 18:24;1;3;S;0;0;0
11/05/2023 18:24;1;3;S;0;0;0
11/05/2023 18:24;1;3;S;0;0;0
11/05/2023 18:24;1;3;S;0;0;0
11/05/2023 18:24;1;3;S;0;0;0
11/05/2023 18:24;1;3;S;0;0;0
11/05/2023 18:24;1;3;S;0;0;0
11/05/2023 18:24;1;3;S;0;0;0
11/05/2023 18:24;1;3;S;0;0;0
11/05/2023 18:24;1;3;S;0;0;0
11/05/2023 18:24;1;3;S;0;0;0
11/05/2023 18:24;1;3;S;0;0;0
11/05/2023 18:25;1;3;S;0;0;0
11/05/2023 18:25;1;3;S;0;0;0
11/05/2023 18:25;1;3;S;0;0;0
11/05/2023 18:25;1;3;S;0;0;0
11/05/2023 18:25;1;3;S;0;0;0
11/05/2023 18:25;1;3;S;0;0;0
11/05/2023 18:25;1;3;M1;0;0;0
11/05/2023 18:25;1;3;M1;0;0;0
11/05/2023 18:25;1;3;A;0;0;0
11/05/2023 18:25;1;3;A;0;0;0
11/05/2023 18:25;1;3;A;0;0;0
11/05/2023 18:25;1;3;A;0;0;0
11/05/2023 18:26;1;3;A;0;0;0
11/05/2023 18:26;1;3;A;0;0;0
11/05/2023 18:26;1;3;A;0;0;0
11/05/2023 18:26;1;3;A;0;0;0
11/05/2023 18:26;1;3;A;0;0;0
11/05/2023 18:26;1;3;A;0;0;0
11/05/2023 18:26;1;3;A;0;0;0
11/05/2023 18:26;1;3;A;0;0;0
11/05/2023 18:26;1;3;A;0;0;0
11/05/2023 18:26;1;3;A;0;0;0
11/05/2023 18:26;1;3;A;0;0;0
11/05/2023 18:26;1;3;A;0;0;0
11/05/2023 18:27;1;3;A;0;0;0
11/05/2023 18:27;1;3;A;0;0;0
11/05/2023 18:27;1;3;A;0;0;0
11/05/2023 18:27;1;3;A;1;0;0
11/05/2023 18:27;1;3;A;1;0;0
11/05/2023 18:27;1;3;A;0;0;0
11/05/2023 18:27;1;3;A;0;0;0
11/05/2023 18:27;1;3;A;0;0;0
11/05/2023 18:27;1;3;A;0;0;0
11/05/2023 18:27;1;3;A;0;0;0
11/05/2023 18:27;1;3;A;0;0;0
11/05/2023 18:27;1;3;A;0;0;0
11/05/2023 18:28;1;3;A;0;0;0
11/05/2023 18:28;1;3;A;0;0;0
11/05/2023 18:28;1;3;A;0;0;0
11/05/2023 18:28;1;3;A;0;0;0
11/05/2023 18:28;1;3;A;0;0;0
11/05/2023 18:28;1;3;A;0;0;0
11/05/2023 18:28;1;3;A;0;0;0
11/05/2023 18:28;1;3;A;0;0;0
11/05/2023 18:28;1;3;A;0;0;0
11/05/2023 18:28;1;3;A;0;0;0
11/05/2023 18:28;1;3;A;0;0;0
11/05/2023 18:28;1;3;A;0;0;0
11/05/2023 18:29;1;3;A;0;0;0
11/05/2023 18:29;1;3;A;0;0;0
11/05/2023 18:29;1;3;A;0;0;0
11/05/2023 18:29;1;3;A;0;0;0
11/05/2023 18:29;1;3;A;0;0;0
11/05/2023 18:29;1;3;A;0;0;0
11/05/2023 18:29;1;3;A;0;0;0
11/05/2023 18:29;1;3;A;0;0;0
11/05/2023 18:29;1;3;A;0;0;0
11/05/2023 18:29;1;3;A;0;0;0
11/05/2023 18:29;1;3;A;0;0;0
11/05/2023 18:29;1;3;A;0;0;0
11/05/2023 18:30;1;3;A;0;0;0
11/05/2023 18:30;1;3;A;0;0;0
11/05/2023 18:30;1;3;A;0;0;0
11/05/2023 18:30;1;3;A;0;0;0
11/05/2023 18:30;1;3;A;0;0;0
11/05/2023 18:30;1;3;A;0;0;0
11/05/2023 18:30;1;3;A;0;0;0
11/05/2023 18:30;1;3;A;0;0;0
11/05/2023 18:30;1;3;A;0;0;0
11/05/2023 18:30;1;3;A;0;0;0
11/05/2023 18:30;1;3;A;0;0;0
11/05/2023 18:30;1;3;A;1;0;0
11/05/2023 18:31;1;3;A;1;0;0
11/05/2023 18:31;1;3;A;1;0;0
11/05/2023 18:31;1;3;A;1;0;0
11/05/2023 18:31;1;3;A;0;0;0
11/05/2023 18:31;1;3;A;0;0;0
11/05/2023 18:31;1;3;A;0;0;0
11/05/2023 18:31;1;3;A;0;0;0
11/05/2023 18:31;1;3;A;0;0;0
11/05/2023 18:31;1;3;M2;0;0;0
11/05/2023 18:31;1;3;M2;0;0;0
11/05/2023 18:31;1;3;A;0;0;0
11/05/2023 18:31;1;3;A;0;0;0
11/05/2023 18:32;1;3;A;0;0;0
11/05/2023 18:32;1;3;A;0;0;0
11/05/2023 18:32;1;3;A;0;0;0
11/05/2023 18:32;1;3;A;0;0;0
11/05/2023 18:32;1;3;A;0;0;0
11/05/2023 18:32;1;3;A;0;0;0
11/05/2023 18:32;1;3;A;0;0;0
11/05/2023 18:32;1;3;A;0;0;0
11/05/2023 18:32;1;3;A;0;0;0
11/05/2023 18:32;1;3;A;0;0;0
11/05/2023 18:32;1;3;A;0;0;0
11/05/2023 18:32;1;3;A;0;0;0
11/05/2023 18:33;1;3;A;0;0;0
11/05/2023 18:33;1;3;A;0;0;0
11/05/2023 18:33;1;3;A;0;0;0
11/05/2023 18:33;1;3;A;0;0;0
11/05/2023 18:33;1;3;A;0;0;0
11/05/2023 18:33;1;3;A;0;0;0
11/05/2023 18:33;1;3;A;0;0;0
11/05/2023 18:33;1;3;A;0;0;0
11/05/2023 18:33;1;3;A;0;0;0
11/05/2023 18:33;1;3;A;0;0;0
11/05/2023 18:33;1;3;A;0;0;0
11/05/2023 18:33;1;3;A;0;0;0
11/05/2023 18:34;1;3;A;0;0;0
11/05/2023 18:34;1;3;A;0;0;0
11/05/2023 18:34;1;3;A;0;0;0
11/05/2023 18:34;1;3;A;0;0;0
11/05/2023 18:34;1;3;A;0;0;0
11/05/2023 18:34;1;3;A;0;0;0
11/05/2023 18:34;1;3;A;0;0;0
11/05/2023 18:34;1;3;A;0;0;0
11/05/2023 18:34;1;3;A;0;0;0
11/05/2023 18:34;1;3;A;;NULL;NULL
11/05/2023 18:34;1;3;A;0;0;0
11/05/2023 18:34;1;3;A;0;0;0
11/05/2023 18:35;1;3;A;0;0;0
11/05/2023 18:35;1;3;A;0;0;0
11/05/2023 18:35;1;3;A;0;0;0
11/05/2023 18:35;1;3;A;0;0;0
11/05/2023 18:35;1;3;A;0;0;0
11/05/2023 18:35;1;3;A;0;0;0
11/05/2023 18:35;1;3;A;0;0;0
11/05/2023 18:35;1;3;A;0;0;0
11/05/2023 18:35;1;3;A;0;0;0
11/05/2023 18:35;1;3;A;0;0;0
11/05/2023 18:35;1;3;A;0;0;0
11/05/2023 18:35;1;3;A;0;0;0
11/05/2023 18:36;1;3;A;0;0;0
11/05/2023 18:36;1;3;A;0;0;0
11/05/2023 18:36;1;3;A;0;0;0
11/05/2023 18:36;1;3;A;0;0;0
11/05/2023 18:36;1;3;A;0;0;0
11/05/2023 18:36;1;3;A;0;0;0
11/05/2023 18:36;1;3;A;0;0;0
11/05/2023 18:36;1;3;A;0;0;0
11/05/2023 18:36;1;3;A;0;0;0
11/05/2023 18:36;1;3;A;0;0;0
11/05/2023 18:36;1;3;A;0;0;0
11/05/2023 18:36;1;3;A;0;0;0
11/05/2023 18:37;1;3;A;0;0;0
11/05/2023 18:37;1;3;A;0;0;0
11/05/2023 18:37;1;3;A;0;0;0
11/05/2023 18:37;1;3;A;0;0;0
11/05/2023 18:37;1;3;A;0;0;0
11/05/2023 18:37;1;3;A;0;0;0
11/05/2023 18:37;1;3;A;0;0;0
11/05/2023 18:37;1;3;A;0;0;0
11/05/2023 18:37;1;3;A;0;0;0
11/05/2023 18:37;1;3;A;0;0;0
11/05/2023 18:37;1;3;M3;0;0;0
11/05/2023 18:37;1;3;M3;0;0;0
11/05/2023 18:38;1;3;A;0;0;0
11/05/2023 18:38;1;3;A;0;0;0
11/05/2023 18:38;1;3;A;0;0;0
11/05/2023 18:38;1;3;A;0;0;0
11/05/2023 18:38;1;3;A;0;0;0
11/05/2023 18:38;1;3;A;0;0;0
11/05/2023 18:38;1;3;A;0;0;0
11/05/2023 18:38;1;3;A;0;0;0
11/05/2023 18:38;1;3;A;0;0;0
11/05/2023 18:38;1;3;A;0;0;0
11/05/2023 18:38;1;3;A;0;0;0
11/05/2023 18:38;1;3;A;0;0;0
11/05/2023 18:39;1;3;A;0;0;0
11/05/2023 18:39;1;3;A;0;0;0
11/05/2023 18:39;1;3;A;0;0;0
11/05/2023 18:39;1;3;A;0;0;0
11/05/2023 18:39;1;3;A;0;0;0
11/05/2023 18:39;1;3;A;1;0;0
11/05/2023 18:39;1;3;A;1;0;0
11/05/2023 18:39;1;3;A;0;0;0
11/05/2023 18:39;1;3;A;0;0;0
11/05/2023 18:39;1;3;A;0;0;0
11/05/2023 18:39;1;3;A;0;0;0
11/05/2023 18:39;1;3;A;0;0;0
11/05/2023 18:40;1;3;A;0;0;0
11/05/2023 18:40;1;3;A;0;0;0
11/05/2023 18:40;1;3;A;0;0;0
11/05/2023 18:40;1;3;A;0;0;0
11/05/2023 18:40;1;3;A;0;0;0
11/05/2023 18:40;1;3;A;0;0;0
11/05/2023 18:40;1;3;A;0;0;0
11/05/2023 18:40;1;3;A;0;0;0
11/05/2023 18:40;1;3;A;0;0;0
11/05/2023 18:40;1;3;A;0;0;0
11/05/2023 18:40;1;3;A;0;0;0
11/05/2023 18:40;1;3;A;0;0;0
11/05/2023 18:41;1;3;A;0;0;0
11/05/2023 18:41;1;3;A;0;0;0
11/05/2023 18:41;1;3;A;1;0;0
11/05/2023 18:41;1;3;A;1;0;0
11/05/2023 18:41;1;3;A;1;0;0
11/05/2023 18:41;1;3;A;1;0;0
11/05/2023 18:41;1;3;A;0;0;0
11/05/2023 18:41;1;3;A;0;0;0
11/05/2023 18:41;1;3;A;0;0;0
11/05/2023 18:41;1;3;A;0;0;0
11/05/2023 18:41;1;3;A;0;0;0
11/05/2023 18:41;1;3;A;0;0;0
11/05/2023 18:42;1;3;A;0;0;0
11/05/2023 18:42;1;3;A;0;0;0
11/05/2023 18:42;1;3;A;0;0;0
11/05/2023 18:42;1;3;A;0;0;0
11/05/2023 18:42;1;3;A;0;0;0
11/05/2023 18:42;1;3;A;0;0;0
11/05/2023 18:42;1;3;A;0;0;0
11/05/2023 18:42;1;3;A;0;0;0
11/05/2023 18:42;1;3;A;0;0;0
11/05/2023 18:42;1;3;A;0;0;0
11/05/2023 18:42;1;3;A;0;0;0
11/05/2023 18:42;1;3;A;0;0;0
11/05/2023 18:43;1;3;A;0;0;0
11/05/2023 18:43;1;3;A;0;0;0
11/05/2023 18:43;1;3;A;0;0;0
11/05/2023 18:43;1;3;A;0;0;0
11/05/2023 18:43;1;3;A;0;0;0
11/05/2023 18:43;1;3;A;0;0;0
11/05/2023 18:43;1;3;A;0;0;0
11/05/2023 18:43;1;3;A;0;0;0
11/05/2023 18:43;1;3;A;0;0;0
11/05/2023 18:43;1;3;A;0;0;0
11/05/2023 18:43;1;3;A;0;0;0
11/05/2023 18:43;1;3;A;0;0;0
11/05/2023 18:44;1;3;M4;0;0;0
11/05/2023 18:44;1;3;M4;0;0;0
11/05/2023 18:44;1;3;A;0;0;0
11/05/2023 18:44;1;3;A;0;0;0
11/05/2023 18:44;1;3;A;0;0;0
11/05/2023 18:44;1;3;A;0;0;0
11/05/2023 18:44;1;3;A;0;0;0
11/05/2023 18:44;1;3;A;-2;0;0
11/05/2023 18:44;1;3;A;-2;0;0
11/05/2023 18:44;1;3;A;-2;0;0
11/05/2023 18:44;1;3;A;-2;0;0
11/05/2023 18:44;1;3;A;-2;0;0
11/05/2023 18:45;1;3;A;0;0;0
11/05/2023 18:45;1;3;A;0;0;0
11/05/2023 18:45;1;3;A;0;0;0
11/05/2023 18:45;1;3;A;0;0;0
11/05/2023 18:45;1;3;A;0;0;0
11/05/2023 18:45;1;3;A;0;0;0
11/05/2023 18:45;1;3;A;0;0;0
11/05/2023 18:45;1;3;A;0;0;0
11/05/2023 18:45;1;3;A;0;0;0
11/05/2023 18:45;1;3;A;0;0;0
11/05/2023 18:45;1;3;A;0;0;0
11/05/2023 18:45;1;3;A;0;0;0
11/05/2023 18:46;1;3;A;0;0;0
11/05/2023 18:46;1;3;A;0;0;0
11/05/2023 18:46;1;3;A;0;0;0
11/05/2023 18:46;1;3;A;0;0;0
11/05/2023 18:46;1;3;A;0;0;0
11/05/2023 18:46;1;3;A;0;0;0
11/05/2023 18:46;1;3;A;0;0;0
11/05/2023 18:46;1;3;A;0;0;0
11/05/2023 18:46;1;3;A;0;0;0
11/05/2023 18:46;1;3;A;0;0;0
11/05/2023 18:46;1;3;A;0;0;0
11/05/2023 18:46;1;3;A;0;0;0
11/05/2023 18:47;1;3;A;0;0;0
11/05/2023 18:47;1;3;A;0;0;0
11/05/2023 18:47;1;3;A;0;0;0
11/05/2023 18:47;1;3;A;0;0;0
11/05/2023 18:47;1;3;A;0;0;0
11/05/2023 18:47;1;3;A;0;0;0
11/05/2023 18:47;1;3;A;0;0;0
11/05/2023 18:47;1;3;A;0;0;0
11/05/2023 18:47;1;3;A;0;0;0
11/05/2023 18:47;1;3;A;0;0;0
11/05/2023 18:47;1;3;A;0;0;0
11/05/2023 18:47;1;3;A;0;0;0
11/05/2023 18:48;1;3;A;0;0;0
11/05/2023 18:48;1;3;A;0;0;0
11/05/2023 18:48;1;3;A;0;0;0
11/05/2023 18:48;1;3;A;0;0;0
11/05/2023 18:48;1;3;A;0;0;0
11/05/2023 18:48;1;3;A;0;0;0
11/05/2023 18:48;1;3;A;0;0;0
11/05/2023 18:48;1;3;A;0;0;0
11/05/2023 18:48;1;3;A;0;0;0
11/05/2023 18:48;1;3;A;0;0;0
11/05/2023 18:48;1;3;A;0;0;0
11/05/2023 18:48;1;3;A;0;0;0
11/05/2023 18:49;1;3;A;0;0;0
11/05/2023 18:49;1;3;A;0;0;0
11/05/2023 18:49;1;3;A;0;0;0
11/05/2023 18:49;1;3;A;0;0;0
11/05/2023 18:49;1;3;A;0;0;0
11/05/2023 18:49;1;3;A;0;0;0
11/05/2023 18:49;1;3;A;0;0;0
11/05/2023 18:49;1;3;A;0;0;0
11/05/2023 18:49;1;3;A;0;0;0
11/05/2023 18:49;1;3;A;0;0;0
11/05/2023 18:49;1;3;A;0;0;0
11/05/2023 18:49;1;3;A;0;0;0
11/05/2023 18:50;1;3;A;0;0;0
11/05/2023 18:50;1;3;A;0;0;0
11/05/2023 18:50;1;3;M5;0;0;0
11/05/2023 18:50;1;3;M5;0;0;0
11/05/2023 18:50;1;3;A;0;0;0
11/05/2023 18:50;1;3;A;0;0;0
11/05/2023 18:50;1;3;A;0;0;0
11/05/2023 18:50;1;3;A;0;0;0
11/05/2023 18:50;1;3;A;0;0;0
11/05/2023 18:50;1;3;A;0;0;0
11/05/2023 18:50;1;3;A;0;0;0
11/05/2023 18:50;1;3;A;0;0;0
11/05/2023 18:51;1;3;A;0;0;0
11/05/2023 18:51;1;3;A;0;0;0
11/05/2023 18:51;1;3;A;0;0;0
11/05/2023 18:51;1;3;A;0;0;0
11/05/2023 18:51;1;3;A;0;0;0
11/05/2023 18:51;1;3;A;0;0;0
11/05/2023 18:51;1;3;A;0;0;0
11/05/2023 18:51;1;3;A;0;0;0
11/05/2023 18:51;1;3;A;0;0;0
11/05/2023 18:51;1;3;A;0;0;0
11/05/2023 18:51;1;3;A;0;0;0
11/05/2023 18:51;1;3;A;0;0;0
11/05/2023 18:52;1;3;A;0;0;0
